perturbation_rank,model_name,target,intervention,association_sign,direction_evidence,priority_score,evidence_source_count,affected_pathway_count,affected_pathways,mean_baseline_escape_probability,mean_perturbed_escape_probability,mean_delta_escape_probability,mean_predicted_escape_reduction,median_predicted_escape_reduction,maximum_predicted_escape_reduction,cells_with_reduced_escape_probability,fraction_cells_with_reduced_escape_probability,perturbation_strength,confidence_score,intervention_score,predicted_effect,rap_effect_fraction
23,rap_plus_pathways,H4C8,activate,-1.0,differential_expression_effect,0.6461169056612761,2.0,0,,0.40940627470332364,0.194451532951462,-0.2149547417518616,0.2149547417518616,0.24337334643635172,0.4155473718496779,79508,1.0,1.0,0.3897251194973047,0.08377326241575654,predicted_suppression,0.5
24,rap_plus_pathways,NCAPH,inhibit,1.0,differential_expression_effect,0.6304158464734002,2.0,0,,0.40940627470332364,0.194451532951462,-0.2149547417518616,0.2149547417518616,0.24337334643635172,0.4155473718496779,79508,1.0,1.0,0.38187458990336676,0.08208575385427626,predicted_suppression,0.5
25,rap_plus_pathways,RND1,activate,-1.0,differential_expression_effect,0.625772321910648,2.0,0,,0.40940627470332364,0.194451532951462,-0.2149547417518616,0.2149547417518616,0.24337334643635172,0.4155473718496779,79508,1.0,1.0,0.37955282762199066,0.08158668004267385,predicted_suppression,0.5
26,rap_plus_pathways,KIF20A,inhibit,1.0,differential_expression_effect,0.6085210341331331,2.0,0,,0.40940627470332364,0.194451532951462,-0.2149547417518616,0.2149547417518616,0.24337334643635172,0.4155473718496779,79508,1.0,1.0,0.3709271837332332,0.07973255698812245,predicted_suppression,0.5
27,rap_plus_pathways,SYTL2,activate,-1.0,differential_expression_effect,0.607813155021956,2.0,0,,0.40940627470332364,0.194451532951462,-0.2149547417518616,0.2149547417518616,0.24337334643635172,0.4155473718496779,79508,1.0,1.0,0.37057324417764465,0.07965647600235516,predicted_suppression,0.5
28,rap_plus_pathways,GPRC5A,activate,-1.0,differential_expression_effect,0.6065401780514027,2.0,0,,0.40940627470332364,0.194451532951462,-0.2149547417518616,0.2149547417518616,0.24337334643635172,0.4155473718496779,79508,1.0,1.0,0.369936755692368,0.07951965978437449,predicted_suppression,0.5
29,rap_plus_pathways,ANXA1,activate,-1.0,differential_expression_effect,0.6065387251303759,2.0,0,,0.40940627470332364,0.194451532951462,-0.2149547417518616,0.2149547417518616,0.24337334643635172,0.4155473718496779,79508,1.0,1.0,0.3699360292318546,0.07951950362824244,predicted_suppression,0.5
30,rap_plus_pathways,GAS2L3,inhibit,1.0,differential_expression_effect,0.6053413605080713,2.0,0,,0.40940627470332364,0.194451532951462,-0.2149547417518616,0.2149547417518616,0.24337334643635172,0.4155473718496779,79508,1.0,1.0,0.3693373469207023,0.07939081402665728,predicted_suppression,0.5
31,rap_plus_pathways,MACC1,activate,-1.0,differential_expression_effect,0.5963635313460357,2.0,0,,0.40940627470332364,0.194451532951462,-0.2149547417518616,0.2149547417518616,0.24337334643635172,0.4155473718496779,79508,1.0,1.0,0.3648484323396845,0.07842590055214843,predicted_suppression,0.5
32,rap_plus_pathways,IFI6,activate,-1.0,differential_expression_effect,0.8147518270098308,3.0,1,Interferon Alpha/Beta Signaling R-HSA-909733,0.40940627470332364,0.3723109390987648,-0.03709533560455886,0.03709533560455886,0.03795214030035571,0.07370255017472688,79508,1.0,1.0,0.6073759135049154,0.02253081334959035,predicted_suppression,0.5
33,rap_plus_pathways,ISG15,activate,-1.0,differential_expression_effect,0.6665757308663266,2.0,3,Interferon Alpha Response;Interferon Alpha/Beta Signaling R-HSA-909733;Interferon Gamma Response,0.40940627470332364,0.4880670943177341,0.0786608196144105,-0.0786608196144105,-0.07635068788207361,-1.0754551746063061e-09,0,0.0,1.0,0.6999545320998299,-0.05505899718779383,predicted_worsening,0.5
34,rap_plus_pathways,IFI27,activate,-1.0,differential_expression_effect,0.6117934528541784,3.0,3,Interferon Alpha Response;Interferon Alpha/Beta Signaling R-HSA-909733;Interferon Gamma Response,0.40940627470332364,0.4880670943177341,0.0786608196144105,-0.0786608196144105,-0.07635068788207361,-1.0754551746063061e-09,0,0.0,1.0,0.7058967264270891,-0.05552641506388414,predicted_worsening,0.5
35,rap_plus_pathways,AURKB,inhibit,1.0,differential_expression_effect,0.6030594551555394,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.822126381232861,0.4127201065295374,-0.4127201065295374,-0.39314773522833857,-8.477889695907394e-08,0,0.0,1.0,0.5681963942444364,-0.2345060763622628,predicted_worsening,0.5
36,rap_plus_pathways,CDC20,inhibit,1.0,differential_expression_effect,0.6363605104807625,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.822126381232861,0.4127201065295374,-0.4127201065295374,-0.39314773522833857,-8.477889695907394e-08,0,0.0,1.0,0.5848469219070479,-0.24137808391294885,predicted_worsening,0.5
37,rap_plus_pathways,PLK1,inhibit,1.0,differential_expression_effect,0.6453224467779706,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.822126381232861,0.4127201065295374,-0.4127201065295374,-0.39314773522833857,-8.477889695907394e-08,0,0.0,1.0,0.5893278900556519,-0.24322746956459615,predicted_worsening,0.5
38,rap_plus_pathways,H2AZ1,inhibit,1.0,differential_expression_effect,0.6153880489342868,3.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.822126381232861,0.4127201065295374,-0.4127201065295374,-0.39314773522833857,-8.477889695907394e-08,0,0.0,1.0,0.6076940244671434,-0.25080754251544274,predicted_worsening,0.5
39,rap_plus_pathways,UBE2C,inhibit,1.0,differential_expression_effect,0.6201602651399948,2.0,1,G2-M Checkpoint,0.40940627470332364,0.935836005966617,0.5264297312632935,-0.5264297312632935,-0.5170368249436377,-7.641581700683543e-07,0,0.0,1.0,0.476746799236664,-0.2509736894027924,predicted_worsening,0.5
40,rap_plus_pathways,CKS1B,inhibit,1.0,differential_expression_effect,0.6875863313758503,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.822126381232861,0.4127201065295374,-0.4127201065295374,-0.39314773522833857,-8.477889695907394e-08,0,0.0,1.0,0.6104598323545918,-0.25194904704139065,predicted_worsening,0.5
41,rap_plus_pathways,KNL1,inhibit,1.0,differential_expression_effect,0.6242033036182136,2.0,1,G2-M Checkpoint,0.40940627470332364,0.935836005966617,0.5264297312632935,-0.5264297312632935,-0.5170368249436377,-7.641581700683543e-07,0,0.0,1.0,0.47876831847577345,-0.2520378772325803,predicted_worsening,0.5
42,rap_plus_pathways,LMNB1,inhibit,1.0,differential_expression_effect,0.6887235532582613,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.822126381232861,0.4127201065295374,-0.4127201065295374,-0.39314773522833857,-8.477889695907394e-08,0,0.0,1.0,0.6110284432957973,-0.2521837242096189,predicted_worsening,0.5
43,rap_plus_pathways,PBK,inhibit,1.0,differential_expression_effect,0.6421132486951168,2.0,1,G2-M Checkpoint,0.40940627470332364,0.935836005966617,0.5264297312632935,-0.5264297312632935,-0.5170368249436377,-7.641581700683543e-07,0,0.0,1.0,0.487723291014225,-0.2567520410194676,predicted_worsening,0.5
44,rap_plus_pathways,CCNA2,inhibit,1.0,differential_expression_effect,0.6722182796119277,2.0,1,G2-M Checkpoint,0.40940627470332364,0.935836005966617,0.5264297312632935,-0.5264297312632935,-0.5170368249436377,-7.641581700683543e-07,0,0.0,1.0,0.5027758064726305,-0.2646761326870726,predicted_worsening,0.5
45,rap_plus_pathways,KIF11,inhibit,1.0,differential_expression_effect,0.6880991043016356,2.0,1,G2-M Checkpoint,0.40940627470332364,0.935836005966617,0.5264297312632935,-0.5264297312632935,-0.5170368249436377,-7.641581700683543e-07,0,0.0,1.0,0.5107162188174844,-0.26885620182389375,predicted_worsening,0.5
46,rap_plus_pathways,PRC1,inhibit,1.0,differential_expression_effect,0.6915602903572053,2.0,1,G2-M Checkpoint,0.40940627470332364,0.935836005966617,0.5264297312632935,-0.5264297312632935,-0.5170368249436377,-7.641581700683543e-07,0,0.0,1.0,0.5124468118452693,-0.26976723744643666,predicted_worsening,0.5
47,rap_plus_pathways,MKI67,inhibit,1.0,differential_expression_effect,0.6708860019200854,4.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.822126381232861,0.4127201065295374,-0.4127201065295374,-0.39314773522833857,-8.477889695907394e-08,0,0.0,1.0,0.668776334293376,-0.27601743993399563,predicted_worsening,0.5
48,rap_plus_pathways,E2F1,inhibit,1.0,transition_model_effect,0.6874416343554115,3.0,1,G2-M Checkpoint,0.40940627470332364,0.935836005966617,0.5264297312632935,-0.5264297312632935,-0.5170368249436377,-7.641581700683543e-07,0,0.0,1.0,0.5437208171777057,-0.28623080366911796,predicted_worsening,0.5
49,rap_plus_pathways,TOP2A,inhibit,1.0,differential_expression_effect,0.7809166065664604,4.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.822126381232861,0.4127201065295374,-0.4127201065295374,-0.39314773522833857,-8.477889695907394e-08,0,0.0,1.0,0.7237916366165635,-0.29872336136957633,predicted_worsening,0.5
50,rap_plus_pathways,CENPF,inhibit,1.0,differential_expression_effect,0.6703024014578206,4.0,1,G2-M Checkpoint,0.40940627470332364,0.935836005966617,0.5264297312632935,-0.5264297312632935,-0.5170368249436377,-7.641581700683543e-07,0,0.0,1.0,0.5684845340622436,-0.29926716049372554,predicted_worsening,0.5
1,rap_plus_pathways,HMGB2,inhibit,1.0,differential_expression_effect,0.7573902312818401,3.0,1,E2F Targets,0.40940627470332364,0.07825849725642293,-0.33114777744690066,0.33114777744690066,0.3680301448050578,0.6605975111954656,79508,1.0,1.25,0.57869511564092,0.1916336013638678,predicted_suppression,0.1
2,rap_plus_pathways,RRM2,inhibit,1.0,differential_expression_effect,0.6884224623231245,2.0,1,E2F Targets,0.40940627470332364,0.07825849725642293,-0.33114777744690066,0.33114777744690066,0.3680301448050578,0.6605975111954656,79508,1.0,1.25,0.5108778978282289,0.1691760804125628,predicted_suppression,0.1
3,rap_plus_pathways,GINS1,inhibit,1.0,differential_expression_effect,0.6352045905748,2.0,1,E2F Targets,0.40940627470332364,0.07825849725642293,-0.33114777744690066,0.33114777744690066,0.3680301448050578,0.6605975111954656,79508,1.0,1.25,0.48426896195406666,0.16036459043760687,predicted_suppression,0.1
4,rap_plus_pathways,MELK,inhibit,1.0,differential_expression_effect,0.5980906638233262,2.0,1,E2F Targets,0.40940627470332364,0.07825849725642293,-0.33114777744690066,0.33114777744690066,0.3680301448050578,0.6605975111954656,79508,1.0,1.25,0.46571199857832973,0.15421949325956805,predicted_suppression,0.1
5,rap_plus_pathways,KRT80,activate,-1.0,differential_expression_effect,0.6995790414627282,2.0,1,Keratinization R-HSA-6805567,0.40940627470332364,0.305440931320683,-0.10396534338264063,0.10396534338264063,0.11101500446172324,0.20326852908938414,79508,1.0,1.25,0.5164561873980308,0.05369354486492567,predicted_suppression,0.1
6,rap_plus_pathways,IVL,activate,-1.0,differential_expression_effect,0.6192567491510668,2.0,1,Keratinization R-HSA-6805567,0.40940627470332364,0.305440931320683,-0.10396534338264063,0.10396534338264063,0.11101500446172324,0.20326852908938414,79508,1.0,1.25,0.4762950412422,0.0495181775141943,predicted_suppression,0.1
7,rap_plus_pathways,CLU,activate,-1.0,differential_expression_effect,0.7603539739481504,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,1.25,0.44684365364074186,0.024890031643627086,predicted_suppression,0.1
8,rap_plus_pathways,BCAS1,activate,-1.0,differential_expression_effect,0.6837812817613224,3.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,1.25,0.4418906408806612,0.024614139520453257,predicted_suppression,0.1
9,rap_plus_pathways,MYO1B,activate,-1.0,differential_expression_effect,0.7054155897786791,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,1.25,0.4193744615560062,0.02335994599813723,predicted_suppression,0.1
10,rap_plus_pathways,H4C3,inhibit,1.0,differential_expression_effect,0.705187779578552,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,1.25,0.4192605564559427,0.02335360126990432,predicted_suppression,0.1
11,rap_plus_pathways,PHGDH,inhibit,1.0,differential_expression_effect,0.7003715177248218,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,1.25,0.41685242552907753,0.023219463849615787,predicted_suppression,0.1
12,rap_plus_pathways,SDC2,activate,-1.0,differential_expression_effect,0.6971779366564773,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,1.25,0.4152556349949053,0.023130519614646874,predicted_suppression,0.1
13,rap_plus_pathways,DHTKD1,inhibit,1.0,differential_expression_effect,0.6908306961041671,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,1.25,0.4120820147187502,0.022953742998363395,predicted_suppression,0.1
14,rap_plus_pathways,NUDT3,inhibit,1.0,differential_expression_effect,0.6882075072090454,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,1.25,0.4107704202711894,0.022880684721631905,predicted_suppression,0.1
15,rap_plus_pathways,ZWINT,inhibit,1.0,differential_expression_effect,0.6869889853380513,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,1.25,0.4101611593356923,0.02284674774201903,predicted_suppression,0.1
16,rap_plus_pathways,YBX2,inhibit,1.0,differential_expression_effect,0.6835576591719393,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,1.25,0.4084454962526363,0.02275118208257834,predicted_suppression,0.1
17,rap_plus_pathways,ARHGAP11A,inhibit,1.0,differential_expression_effect,0.6796115438135014,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,1.25,0.40647243857341736,0.022641279060189336,predicted_suppression,0.1
18,rap_plus_pathways,NUF2,inhibit,1.0,differential_expression_effect,0.6675860052084984,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,1.25,0.40045966927091586,0.0223063565050949,predicted_suppression,0.1
19,rap_plus_pathways,FBXO17,inhibit,1.0,differential_expression_effect,0.6531246883732527,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,1.25,0.393229010853293,0.021903595236466504,predicted_suppression,0.1
20,rap_plus_pathways,NCF2,activate,-1.0,differential_expression_effect,0.6524182021795357,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,1.25,0.3928757677564345,0.02188391893181931,predicted_suppression,0.1
21,rap_plus_pathways,KIF14,inhibit,1.0,differential_expression_effect,0.6503130591297537,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,1.25,0.3918231962315435,0.02182528871888407,predicted_suppression,0.1
22,rap_plus_pathways,ENC1,activate,-1.0,differential_expression_effect,0.6496829350893555,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,1.25,0.3915081342113444,0.021807739171993187,predicted_suppression,0.1
23,rap_plus_pathways,H4C8,activate,-1.0,differential_expression_effect,0.6461169056612761,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,1.25,0.3897251194973047,0.02170842190007512,predicted_suppression,0.1
24,rap_plus_pathways,NCAPH,inhibit,1.0,differential_expression_effect,0.6304158464734002,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,1.25,0.38187458990336676,0.02127113264147138,predicted_suppression,0.1
25,rap_plus_pathways,RND1,activate,-1.0,differential_expression_effect,0.625772321910648,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,1.25,0.37955282762199066,0.02114180611712313,predicted_suppression,0.1
26,rap_plus_pathways,KIF20A,inhibit,1.0,differential_expression_effect,0.6085210341331331,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,1.25,0.3709271837332332,0.020661341534962043,predicted_suppression,0.1
27,rap_plus_pathways,SYTL2,activate,-1.0,differential_expression_effect,0.607813155021956,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,1.25,0.37057324417764465,0.020641626436254133,predicted_suppression,0.1
28,rap_plus_pathways,GPRC5A,activate,-1.0,differential_expression_effect,0.6065401780514027,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,1.25,0.369936755692368,0.020606172830926493,predicted_suppression,0.1
29,rap_plus_pathways,ANXA1,activate,-1.0,differential_expression_effect,0.6065387251303759,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,1.25,0.3699360292318546,0.020606132365710034,predicted_suppression,0.1
30,rap_plus_pathways,GAS2L3,inhibit,1.0,differential_expression_effect,0.6053413605080713,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,1.25,0.3693373469207023,0.02057278463536263,predicted_suppression,0.1
31,rap_plus_pathways,MACC1,activate,-1.0,differential_expression_effect,0.5963635313460357,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,1.25,0.3648484323396845,0.02032274365333964,predicted_suppression,0.1
32,rap_plus_pathways,IFI6,activate,-1.0,differential_expression_effect,0.8147518270098308,3.0,1,Interferon Alpha/Beta Signaling R-HSA-909733,0.40940627470332364,0.5704613307801959,0.16105505607687226,-0.16105505607687226,-0.1530771782771806,-3.5737755839513493e-09,0,0.0,1.25,0.6073759135049154,-0.09782096180927566,predicted_worsening,0.1
